,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
25404,234.0,11.0,1162.0,0.348631950266,0.999999998501,0.488755621456,8.0,4.0,3.0,0.0,4.71170395869,10.0,-1.0,654.0,236.6,3900.0,843300.0,190160.0,1261.24,3586.5520179,2435.9494995,2600.0,4400.0,3600.0,0.0200004466762,0.0200003517634,0.720113226059,0.020000224908,0.219885750593,0.378437718196,0.0680112181725,0.0301204819277,0.0197934595525,0.603448275862,0.396551724138,0.297429808287,0.0625,1.0,-0.177173913043,-0.3125,-0.05,0.0,0.0,0.5,0.0,1100
25405,234.0,10.0,345.0,0.545189502784,0.999999994819,0.689119167414,7.0,6.0,1.0,0.0,4.8115942029,10.0,-1.0,732.0,300.2,5000.0,843300.0,355820.0,1804.0,5311.57142857,3224.3390906,3100.0,5000.0,4366.66666667,0.0200363226937,0.020008882805,0.424985752902,0.0200004743598,0.51496856724,0.560416666667,0.103333333333,0.0231884057971,0.0231884057971,0.5,0.5,0.46875,0.1,0.7,-0.216666666667,-0.666666666667,-0.05,0.075,-0.05,0.425,0.05,5300
25406,234.0,9.0,251.0,0.577689240726,0.999999993151,0.726027392287,8.0,3.0,0.0,2.0,4.49402390438,10.0,-1.0,683.0,217.444444444,0.0,843300.0,314280.0,0.0,6289.26666667,2906.35075538,1700.0,1700.0,1700.0,0.0200063850282,0.120281976369,0.0200038585603,0.0202379379886,0.819469842054,0.535213032581,0.244862155388,0.0438247011952,0.00398406374502,0.916666666667,0.0833333333333,0.441125541126,0.1,0.8,-0.2,-0.2,-0.2,0.0,0.0,0.5,0.0,1200
25415,234.0,13.0,841.0,0.458383594139,0.999999997881,0.635593218992,13.0,3.0,2.0,2.0,4.41617122473,9.0,-1.0,686.0,138.142857143,0.0,843300.0,247907.222222,0.0,3586.5520179,1613.08845288,891.0,3800.0,2345.5,0.0222250676615,0.133105101934,0.689166990244,0.0222240597065,0.133278780453,0.505657089326,-0.00596721826561,0.0309155766944,0.0214030915577,0.590909090909,0.409090909091,0.26061022311,0.0333333333333,0.7,-0.346990740741,-0.9,-0.05,0.9,0.3,0.4,0.3,1300
25427,234.0,6.0,384.0,0.56613756464,0.999999995215,0.784688991461,2.0,1.0,0.0,1.0,4.51041666667,5.0,-1.0,679.0,180.5,0.0,843300.0,216280.0,0.0,8063.18181818,3283.50401995,2800.0,2800.0,2800.0,0.0400154431427,0.0406575785422,0.446278646572,0.0407455787748,0.432302752968,0.349464285714,0.0908035714286,0.0338541666667,0.0130208333333,0.722222222222,0.277777777778,0.273717948718,0.0333333333333,0.8,-0.241785714286,-0.5,-0.05,0.0,0.0,0.5,0.0,2100
25435,234.0,10.0,275.0,0.555147056783,0.999999993976,0.686746983815,3.0,2.0,1.0,0.0,4.87272727273,10.0,-1.0,436.0,183.859,12000.0,843300.0,385390.0,2117.60344828,5737.13612565,3581.14372443,1900.0,1900.0,1900.0,0.355910204806,0.0200020241461,0.0200790159372,0.0200115976221,0.583997157488,0.317708333333,0.153645833333,0.0145454545455,0.00363636363636,0.8,0.2,0.291666666667,0.166666666667,0.5,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,2300
25448,234.0,14.0,899.0,0.445190156102,0.999999998224,0.587921846203,8.0,7.0,6.0,0.0,4.80978865406,10.0,-1.0,619.0,187.0,0.0,843300.0,311700.0,0.0,4630.78983635,2404.66158405,1200.0,1600.0,1280.0,0.0208526518566,0.0200102038462,0.722099289284,0.0201507956819,0.216887059331,0.413696989739,0.158793290043,0.0478309232481,0.0100111234705,0.826923076923,0.173076923077,0.316506594181,0.1,0.75,-0.224074074074,-0.5,-0.05,0.333333333333,0.25,0.166666666667,0.25,780
25456,234.0,12.0,500.0,0.543209875425,0.999999996865,0.664576800425,21.0,2.0,1.0,0.0,4.96,5.0,-1.0,550.0,215.2,8000.0,843300.0,215060.0,1662.22222222,3586.5520179,2507.16924362,789.0,1500.0,1144.5,0.0400019902614,0.0400974589423,0.640677798507,0.0400010292895,0.239221723,0.281034482759,0.0370689655172,0.014,0.008,0.636363636364,0.363636363636,0.271428571429,0.05,0.8,-0.20625,-0.5,-0.1,0.0,0.0,0.5,0.0,1100
25463,234.0,7.0,202.0,0.614213194852,0.999999991379,0.775862062277,5.0,4.0,1.0,0.0,4.83663366337,4.0,-1.0,705.0,197.5,5100.0,843300.0,550600.0,1781.875,3586.5520179,3014.83079804,1300.0,5100.0,2325.0,0.538688155896,0.311004782661,0.0501485886305,0.0501570648674,0.0500014079451,0.416111111111,0.162777777778,0.0346534653465,0.00990099009901,0.777777777778,0.222222222222,0.466666666667,0.0333333333333,1.0,-0.4125,-0.8,-0.025,0.0,0.0,0.5,0.0,2200
25481,233.0,8.0,297.0,0.565972220257,0.999999994118,0.717647054602,7.0,4.0,2.0,0.0,4.81818181818,6.0,-1.0,377.0,88.8333333333,12600.0,843300.0,479066.666667,2059.583878,3584.89077289,2868.75326521,1000.0,1000.0,1000.0,0.0334347792555,0.0334099300898,0.0333388070219,0.0333334979831,0.86648298565,0.443460111317,-0.00538033395176,0.020202020202,0.020202020202,0.5,0.5,0.206168831169,0.1,0.4,-0.266666666667,-0.5,-0.1,0.0,0.0,0.5,0.0,1100
25482,233.0,12.0,637.0,0.532051281199,0.999999997481,0.687657428998,10.0,0.0,1.0,0.0,4.88383045526,6.0,-1.0,694.0,268.0,3000.0,843300.0,189600.0,1310.2,3614.54285714,2629.58691977,0.0,0.0,0.0,0.0333349376775,0.0335124714187,0.532520066744,0.0333337211213,0.367298803038,0.46700487013,0.0893623737374,0.0392464678179,0.0298273155416,0.568181818182,0.431818181818,0.397975757576,0.05,1.0,-0.30701754386,-1.0,-0.0666666666667,0.125,0.0,0.375,0.0,934
25487,233.0,9.0,344.0,0.584795319927,0.999999995215,0.703349278931,9.0,3.0,7.0,0.0,4.60465116279,7.0,-1.0,433.0,129.5,0.0,843300.0,286857.142857,0.0,6004.63793103,3329.80575022,2400.0,2400.0,2400.0,0.270029531349,0.195987630285,0.0285763433051,0.4768220434,0.0285844516608,0.460497835498,0.113183785911,0.0494186046512,0.0203488372093,0.708333333333,0.291666666667,0.366768525592,0.136363636364,0.7,-0.285714285714,-0.5,-0.05,0.0,0.0,0.5,0.0,2000
25492,233.0,6.0,267.0,0.679012342885,0.999999993333,0.826666661156,4.0,2.0,1.0,0.0,4.69662921348,4.0,-1.0,773.0,303.5,1100.0,843300.0,384100.0,983.333333333,3584.89077289,2210.90329216,915.0,1100.0,1007.5,0.550106778981,0.0500006787794,0.0500012020258,0.0500003379377,0.299891002276,0.536425339367,0.0660633484163,0.0262172284644,0.0187265917603,0.583333333333,0.416666666667,0.345238095238,0.05,0.5,-0.188717948718,-0.4,-0.0769230769231,0.0,0.0,0.5,0.0,790
25507,233.0,9.0,365.0,0.58426966128,0.999999995349,0.776744182434,8.0,6.0,2.0,1.0,4.71506849315,7.0,-1.0,324.0,158.5,0.0,843300.0,241128.571429,0.0,4960.21052632,3128.9308218,919.0,7500.0,4339.66666667,0.0285742213044,0.0285749365541,0.0285973668477,0.0285732779494,0.885680197344,0.453075475249,0.191767363072,0.0520547945205,0.00821917808219,0.863636363636,0.136363636364,0.320385053543,0.136363636364,1.0,-0.283333333333,-0.5,-0.1,0.0,0.0,0.5,0.0,2000
25521,233.0,10.0,412.0,0.537897309198,0.999999995951,0.688259106525,5.0,2.0,2.0,0.0,4.43203883495,7.0,-1.0,828.0,273.0,0.0,843300.0,323914.285714,0.0,3584.89077289,2584.89378896,1300.0,1300.0,1300.0,0.0285863604713,0.0285757107597,0.173429682485,0.0285940099591,0.740814236325,0.369098883573,0.0720893141946,0.0412621359223,0.0291262135922,0.586206896552,0.413793103448,0.310160427807,0.1,1.0,-0.202777777778,-0.5,-0.05,0.4,-0.2,0.1,0.2,1100
25527,233.0,13.0,663.0,0.535276072799,0.999999997579,0.694915252555,18.0,4.0,1.0,0.0,5.23076923077,7.0,-1.0,717.0,221.285714286,2400.0,843300.0,221814.285714,1492.0,3825.91489362,2442.18687786,815.0,18200.0,6728.75,0.313963801784,0.0285714942275,0.600320303261,0.0285714556995,0.0285729450286,0.291590651412,0.0646767419089,0.0241327300151,0.00904977375566,0.727272727273,0.272727272727,0.229802489177,0.0333333333333,0.5,-0.238194444444,-0.5,-0.125,0.0,0.0,0.5,0.0,1100
25529,233.0,7.0,173.0,0.7023809482,0.999999990991,0.83783783029,4.0,1.0,1.0,0.0,5.12138728324,5.0,-1.0,811.0,172.118,8200.0,843300.0,493140.0,3252.75,5572.16206321,3942.04524369,2400.0,2400.0,2400.0,0.440544442684,0.0401323611213,0.0400009670426,0.439317511601,0.0400047175501,0.342171717172,0.00126262626263,0.0231213872832,0.0231213872832,0.5,0.5,0.196590909091,0.1,0.35,-0.19375,-0.25,-0.125,0.0,0.0,0.5,0.0,1200
25533,233.0,7.0,672.0,0.383720929595,0.99999999723,0.495844873973,4.0,4.0,1.0,1.0,4.18452380952,8.0,-1.0,695.0,148.857142857,0.0,843300.0,292450.0,0.0,3584.89077289,2415.67354447,1500.0,1500.0,1500.0,0.0250867541797,0.0250476213864,0.150808437112,0.0250002085539,0.774056978768,0.467465437788,0.220794930876,0.0282738095238,0.00297619047619,0.904761904762,0.0952380952381,0.435902255639,0.1,1.0,-0.49375,-0.8,-0.1875,0.0,0.0,0.5,0.0,1600
25551,232.0,9.0,489.0,0.409090908246,0.999999996337,0.542124540139,4.0,3.0,1.0,0.0,4.69938650307,8.0,-1.0,480.0,184.25,11800.0,843300.0,328550.0,2225.16666667,5732.12562814,3359.12558507,874.0,4100.0,2487.0,0.446392350472,0.0250026171607,0.25826360419,0.0251051595177,0.245236268659,0.413406717396,0.0716047250622,0.0613496932515,0.0122699386503,0.833333333333,0.166666666667,0.167458513709,0.05,0.8,-0.259722222222,-0.5,-0.125,0.477272727273,0.0931818181818,0.0227272727273,0.0931818181818,747
25552,232.0,10.0,192.0,0.612565441819,0.999999991071,0.785714278699,1.0,1.0,0.0,1.0,4.43229166667,6.0,-1.0,451.0,124.0,0.0,843300.0,208266.666667,0.0,8707.48076923,3018.01776473,2000.0,2000.0,2000.0,0.0333350477227,0.283630849301,0.0333347713211,0.616364864806,0.0333344668496,0.440390749601,0.0748803827751,0.0416666666667,0.0260416666667,0.615384615385,0.384615384615,0.377840909091,0.136363636364,0.5,-0.32,-0.4,-0.15,0.0,0.0,0.5,0.0,701
25565,232.0,11.0,440.0,0.579676673026,0.99999999631,0.752767524898,10.0,0.0,1.0,0.0,4.86590909091,7.0,-1.0,837.0,296.857142857,2400.0,843300.0,329371.428571,1321.75,5618.5,3374.32161259,0.0,0.0,0.0,0.203162544351,0.0285779809196,0.710994521882,0.0286922037429,0.0285727491039,0.325357744108,0.106334175084,0.0295454545455,0.00454545454545,0.866666666667,0.133333333333,0.333886946387,0.0333333333333,1.0,-0.29375,-0.4,-0.1875,0.0,0.0,0.5,0.0,1400
25573,232.0,14.0,205.0,0.678217818425,0.99999999187,0.813008123471,3.0,3.0,1.0,1.0,4.70243902439,6.0,-1.0,321.0,161.666666667,0.0,843300.0,158716.666667,0.0,3873.75342466,1625.2998992,1600.0,1600.0,1600.0,0.195573970041,0.0333414019977,0.704276019984,0.033472633703,0.0333359742745,0.464562289562,0.139478114478,0.0439024390244,0.0243902439024,0.642857142857,0.357142857143,0.376178451178,0.0333333333333,0.8,-0.205,-0.3,-0.1,0.25,-0.075,0.25,0.075,1100
25591,232.0,14.0,370.0,0.605555553873,0.999999995475,0.78733031318,8.0,1.0,1.0,0.0,4.96486486486,7.0,-1.0,547.0,144.833333333,0.0,843300.0,236557.142857,0.0,3582.22140914,2275.65562514,869.0,869.0,869.0,0.0285922337756,0.0285749347349,0.594647763648,0.0286097686713,0.31957529917,0.352447552448,0.0171765734266,0.0243243243243,0.0351351351351,0.409090909091,0.590909090909,0.304713804714,0.1,0.733333333333,-0.234294871795,-0.5,-0.075,0.0,0.0,0.5,0.0,1100
25592,232.0,10.0,560.0,0.589189188128,0.999999997093,0.787790695384,10.0,0.0,1.0,0.0,4.99464285714,6.0,-1.0,452.0,123.666666667,4000.0,843300.0,355950.0,1850.66666667,3582.22140914,2696.61002759,0.0,0.0,0.0,0.033410800598,0.322276247417,0.413090009379,0.0340026616335,0.197220280973,0.41007751938,0.0451550387597,0.0321428571429,0.025,0.5625,0.4375,0.376388888889,0.1,0.6,-0.347916666667,-0.7,-0.05,0.7,0.0,0.2,0.0,718
25601,232.0,6.0,305.0,0.504918031131,0.999999994819,0.606217613439,8.0,4.0,2.0,0.0,4.66557377049,7.0,-1.0,828.0,273.142857143,3300.0,843300.0,315900.0,1409.9,3582.22140914,2516.98115213,1100.0,1500.0,1300.0,0.0297935483027,0.0285729946104,0.317188516291,0.0285819406928,0.595863000103,0.589902269448,0.0876524990161,0.0622950819672,0.0360655737705,0.633333333333,0.366666666667,0.380308726361,0.136363636364,0.9,-0.368181818182,-0.4,-0.05,0.85,-0.2,0.35,0.2,2000
25610,232.0,6.0,391.0,0.50670241151,0.999999995122,0.70731706972,13.0,4.0,2.0,0.0,4.67774936061,7.0,-1.0,610.0,200.142857143,1700.0,843300.0,269071.428571,1155.0,4174.17741935,2881.70797528,1600.0,6900.0,3700.0,0.314459617274,0.0289069680453,0.0285734621227,0.599488369881,0.028571582677,0.621464646465,0.133548447437,0.0358056265985,0.0102301790281,0.777777777778,0.222222222222,0.409145021645,0.1,0.75,-0.530555555556,-0.8,-0.133333333333,0.0,0.0,0.5,0.0,1700
25613,232.0,13.0,808.0,0.462745097434,0.999999997826,0.641304346432,6.0,6.0,4.0,0.0,4.39727722772,6.0,-1.0,1100.0,211.0,1500.0,843300.0,380500.0,1333.33333333,3582.22140914,2671.26328632,917.0,5700.0,2429.25,0.0334215583978,0.0334100329114,0.0333341423202,0.0333335150675,0.866500751303,0.480867465867,0.131092657343,0.0383663366337,0.0148514851485,0.720930232558,0.279069767442,0.331295210166,0.1,1.0,-0.215277777778,-0.5,-0.1,0.0,0.0,0.5,0.0,2000
25626,231.0,13.0,595.0,0.514480407982,0.999999997143,0.702857140849,11.0,4.0,1.0,1.0,4.64705882353,10.0,-1.0,712.0,154.6,12800.0,843300.0,219980.0,2445.74850299,4726.95862069,3433.70636528,2300.0,12400.0,8500.0,0.139021948202,0.0200166541352,0.247801630771,0.0200242829828,0.573135483909,0.413870431894,0.0697120708749,0.0268907563025,0.0201680672269,0.571428571429,0.428571428571,0.344642857143,0.1,0.9,-0.259722222222,-0.6,-0.166666666667,0.1,0.0,0.4,0.0,3300
25630,231.0,7.0,334.0,0.5679758291,0.999999994872,0.697435893859,6.0,5.0,1.0,0.0,4.70958083832,8.0,-1.0,732.0,247.125,5000.0,843300.0,366375.0,2014.66666667,3578.37670835,2857.02700756,5000.0,8400.0,6233.33333333,0.0250461639409,0.0250014299144,0.278353362354,0.0250005898377,0.646598453953,0.481439393939,-0.0598484848485,0.0179640718563,0.0239520958084,0.428571428571,0.571428571429,0.275,0.1,0.5,-0.377083333333,-1.0,-0.05,1.0,0.0,0.5,0.0,2600
25639,231.0,10.0,750.0,0.481481480821,0.999999997845,0.624999998653,17.0,1.0,1.0,1.0,4.88133333333,5.0,-1.0,111.0,30.6,12400.0,843300.0,219040.0,1728.88343558,3578.37670835,2412.39359899,1400.0,1400.0,1400.0,0.0400048682167,0.0400003220047,0.63738313402,0.0400001659102,0.242611509848,0.356132075472,-0.0633647798742,0.02,0.024,0.454545454545,0.545454545455,0.277777777778,0.1,0.5,-0.418055555556,-1.0,-0.1,0.35,-0.05,0.15,0.05,907
25645,231.0,13.0,904.0,0.429854096038,0.999999998138,0.586592177679,9.0,3.0,1.0,0.0,4.84292035398,5.0,-1.0,512.0,209.8,1400.0,843300.0,438160.0,1027.83333333,7288.22619048,3638.31798503,1300.0,6600.0,4066.66666667,0.0416197970937,0.0403759253317,0.0401933881005,0.0400009700431,0.837809919431,0.54367898914,0.0823558897243,0.0420353982301,0.0188053097345,0.690909090909,0.309090909091,0.371929824561,0.0333333333333,0.7,-0.359663865546,-1.0,-0.075,0.0,0.0,0.5,0.0,4400
25665,231.0,14.0,1000.0,0.394467212711,0.999999998358,0.535303775804,6.0,3.0,2.0,1.0,4.925,10.0,-1.0,533.0,258.0,0.0,843300.0,177450.0,0.0,3578.37670835,1921.02528389,1300.0,2700.0,2000.0,0.0200018921205,0.0200020373657,0.669609096101,0.0200012572401,0.270385717173,0.536041426928,0.0366120061373,0.04,0.022,0.645161290323,0.354838709677,0.237162878788,0.0625,0.8,-0.254924242424,-0.6,-0.1,0.75,0.166666666667,0.25,0.166666666667,986
25670,231.0,15.0,920.0,0.530706836001,0.99999999839,0.639291464349,12.0,6.0,7.0,0.0,4.79239130435,6.0,-1.0,576.0,180.5,11800.0,843300.0,256833.333333,2318.6875,3578.37670835,2826.86238082,576.0,5200.0,1852.75,0.033336334344,0.297624984425,0.601712486611,0.0339928075476,0.0333333870722,0.461129685917,0.132297365755,0.0271739130435,0.0108695652174,0.714285714286,0.285714285714,0.328852380952,0.0625,1.0,-0.28,-0.5,-0.1,0.0,0.0,0.5,0.0,742
25677,231.0,7.0,526.0,0.540076334847,0.999999996678,0.740863784914,1.0,1.0,2.0,1.0,4.67680608365,5.0,-1.0,86.0,39.6,14300.0,843300.0,337560.0,2622.03571429,3578.37670835,3113.54975061,2700.0,2700.0,2700.0,0.0400000868065,0.0400063826877,0.040005840484,0.0400013366913,0.839986353331,0.407303732304,0.076463963964,0.0304182509506,0.0285171102662,0.516129032258,0.483870967742,0.352529761905,0.1,0.6,-0.146944444444,-0.3,-0.05,1.0,0.0,0.5,0.0,2200
25679,231.0,10.0,375.0,0.544474392063,0.999999995763,0.656779658234,11.0,3.0,2.0,0.0,5.06666666667,10.0,-1.0,647.0,168.1,397.0,843300.0,265999.7,397.0,8166.40625,2968.58479332,686.0,725.0,705.5,0.120012547007,0.119777439258,0.520230877353,0.219977605817,0.0200015305662,0.320755170755,0.112337662338,0.0213333333333,0.008,0.727272727273,0.272727272727,0.31525974026,0.1,0.5,-0.116666666667,-0.125,-0.1,0.0,0.0,0.5,0.0,1000
25681,231.0,14.0,362.0,0.584958215641,0.999999995146,0.791262132081,8.0,3.0,2.0,0.0,4.72928176796,8.0,-1.0,682.0,224.125,8400.0,843300.0,315837.5,1405.0,3578.37670835,2703.44468954,1600.0,2200.0,1900.0,0.560587058133,0.0250009057901,0.0250080092006,0.0250001957459,0.364403831131,0.424297924298,0.130647130647,0.0359116022099,0.0165745856354,0.684210526316,0.315789473684,0.369413919414,0.1,0.7,-0.200925925926,-0.3,-0.125,0.0,0.0,0.5,0.0,1200
25694,231.0,10.0,286.0,0.5371024716,0.999999994048,0.672619043615,7.0,2.0,3.0,0.0,4.58391608392,7.0,-1.0,529.0,234.0,4300.0,843300.0,322785.714286,1612.58823529,3578.37670835,2732.8820659,4300.0,4300.0,4300.0,0.0310049706687,0.029052795115,0.313113679764,0.0285720486562,0.598256505796,0.443997371676,0.234717068646,0.0559440559441,0.0034965034965,0.941176470588,0.0588235294118,0.424296536797,0.1,1.0,-0.05,-0.05,-0.05,0.0,0.0,0.5,0.0,1800
25700,230.0,13.0,813.0,0.46741854578,0.999999997835,0.677489176023,5.0,3.0,2.0,1.0,4.92988929889,8.0,-1.0,627.0,254.5,1200.0,843300.0,217287.5,837.142857143,3575.78626617,2316.4450956,1900.0,3500.0,2700.0,0.0250008164556,0.0250270155107,0.650208805409,0.0250006014358,0.274762761189,0.457798005566,0.0828559833024,0.0332103321033,0.0184501845018,0.642857142857,0.357142857143,0.365738335738,0.05,1.0,-0.315,-0.6,-0.1,0.3,0.2,0.2,0.2,982
25710,230.0,10.0,282.0,0.589285712181,0.999999993464,0.771241825025,3.0,2.0,1.0,0.0,4.96453900709,6.0,-1.0,804.0,297.666666667,5100.0,843300.0,370466.666667,1723.5625,5993.66666667,3434.29219431,4300.0,4300.0,4300.0,0.0352121439702,0.0337528313851,0.33575995666,0.0333344703951,0.56194059759,0.421645021645,0.0465909090909,0.0283687943262,0.0106382978723,0.727272727273,0.272727272727,0.24375,0.05,0.5,-0.308333333333,-0.5,-0.125,1.0,0.0,0.5,0.0,4600
25715,230.0,10.0,262.0,0.621621619222,0.999999993711,0.742138360112,7.0,4.0,0.0,0.0,4.60305343511,7.0,-1.0,422.0,145.714285714,3900.0,843300.0,411928.571429,1158.20512821,3827.11824015,2720.11027671,620.0,1500.0,1106.66666667,0.221471358637,0.157271818719,0.18349875929,0.0286325795257,0.409125483827,0.41975308642,0.0913580246914,0.0343511450382,0.0114503816794,0.75,0.25,0.455555555556,0.1,0.8,-0.285185185185,-0.6,-0.1,0.0,0.0,0.5,0.0,2600
25721,230.0,6.0,604.0,0.489898989074,0.999999997396,0.604166665093,20.0,7.0,2.0,0.0,5.18543046358,10.0,-1.0,713.0,162.0,943.0,843300.0,343524.3,828.0,4621.50639386,3138.3053828,674.0,1300.0,1030.4,0.329889009646,0.0200178250217,0.609767813635,0.0202472309234,0.0200781207741,0.39666066257,0.148324150597,0.0298013245033,0.00827814569536,0.782608695652,0.217391304348,0.311279461279,0.0333333333333,0.6,-0.166666666667,-0.25,-0.125,0.0,0.0,0.5,0.0,1400
25725,230.0,12.0,992.0,0.486716258781,0.99999999839,0.619967792882,16.0,8.0,7.0,0.0,4.67540322581,6.0,-1.0,576.0,180.5,11800.0,843300.0,256833.333333,2210.08333333,3575.78626617,2752.68756824,576.0,5100.0,1499.16666667,0.033336334223,0.297632825856,0.601705067712,0.0339923851363,0.0333333870729,0.519264475743,0.125012854907,0.039314516129,0.0141129032258,0.735849056604,0.264150943396,0.347231379731,0.0333333333333,1.0,-0.420436507937,-0.875,-0.155555555556,0.0,0.0,0.5,0.0,790
25727,230.0,9.0,657.0,0.576036865475,0.999999997567,0.749391725671,6.0,1.0,2.0,0.0,4.82648401826,7.0,-1.0,258.0,110.0,0.0,843300.0,347928.571429,0.0,5101.65217391,2983.75272702,2400.0,2400.0,2400.0,0.486183965492,0.0285767678897,0.0285808688885,0.0291974078509,0.427460989878,0.48328828382,0.143756716097,0.0471841704718,0.013698630137,0.775,0.225,0.320417888563,0.0625,0.7,-0.207098765432,-0.5,-0.1,0.1,0.0,0.4,0.0,1500
25735,230.0,11.0,828.0,0.45965770115,0.999999997947,0.644763859046,3.0,2.0,1.0,0.0,5.1461352657,9.0,-1.0,764.0,326.111111111,1900.0,843300.0,262522.222222,1049.14285714,3963.26086957,2483.0558698,1100.0,5200.0,3150.0,0.0222227820853,0.02222272066,0.454105910451,0.0222225672388,0.479226019565,0.424287518038,0.0305352633478,0.0217391304348,0.0157004830918,0.58064516129,0.41935483871,0.246788720539,0.0333333333333,0.8,-0.197863247863,-0.5,-0.05,0.5,0.0625,0.0,0.0625,971
25743,230.0,9.0,240.0,0.588983048352,0.999999992481,0.781954881339,6.0,4.0,1.0,1.0,4.53333333333,8.0,-1.0,279.0,115.285714286,0.0,843300.0,365062.5,0.0,3575.78626617,2528.28571632,1200.0,2600.0,1700.0,0.0250078115902,0.0250028708601,0.0250033623524,0.0250006260405,0.899985329157,0.444576719577,0.21541005291,0.0458333333333,0.0125,0.785714285714,0.214285714286,0.38354978355,0.1,0.6,-0.113888888889,-0.166666666667,-0.05,0.0,0.0,0.5,0.0,1900
25776,229.0,11.0,283.0,0.540636040492,0.999999994083,0.668639049298,5.0,2.0,2.0,1.0,4.72084805654,9.0,-1.0,957.0,329.375,0.0,843300.0,319533.333333,0.0,3879.90625,2595.50788387,4700.0,4700.0,4700.0,0.02224881928,0.0222263669488,0.445160873039,0.022252156025,0.488111784707,0.459963474026,0.143323863636,0.0388692579505,0.00353356890459,0.916666666667,0.0833333333333,0.238016528926,0.1,0.5,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,3100
25801,228.0,14.0,760.0,0.461538460926,0.999999997758,0.634529146559,20.0,8.0,1.0,0.0,4.65657894737,7.0,-1.0,593.0,211.5,0.0,843300.0,220342.857143,0.0,3577.94812733,2054.66856819,845.0,6300.0,2781.66666667,0.0285754269968,0.0292328892526,0.0286216719113,0.742298461482,0.171271550357,0.406199494949,0.0375126262626,0.025,0.0131578947368,0.655172413793,0.344827586207,0.310566188198,0.1,0.8,-0.365,-1.0,-0.05,0.0,0.0,0.5,0.0,2100
25810,227.0,12.0,600.0,0.47377326485,0.999999997118,0.634005761862,7.0,3.0,1.0,2.0,4.495,9.0,-1.0,321.0,102.833333333,0.0,843300.0,357155.555556,0.0,4342.41761116,2355.02193679,288.0,2000.0,1144.0,0.154355352093,0.0223321482685,0.0223928552746,0.676845769074,0.12407387529,0.441872506578,0.145239156269,0.0433333333333,0.01,0.8125,0.1875,0.369828088578,0.0625,0.8,-0.263888888889,-0.5,-0.125,0.5,0.3,0.0,0.3,2200
25828,227.0,11.0,281.0,0.585714283622,0.999999993548,0.754838704807,4.0,3.0,1.0,0.0,4.6512455516,8.0,-1.0,1100.0,418.714285714,0.0,843300.0,135712.5,0.0,4767.6,2263.36411676,604.0,4400.0,2502.0,0.150249024838,0.276662839721,0.277688873978,0.148407577575,0.146991683888,0.35652173913,0.0454710144928,0.0320284697509,0.0106761565836,0.75,0.25,0.310648148148,0.0333333333333,0.5,-0.416666666667,-1.0,-0.05,0.416666666667,0.25,0.0833333333333,0.25,1600
25834,227.0,11.0,187.0,0.650537630911,0.999999990196,0.843137246636,4.0,3.0,1.0,0.0,4.36898395722,6.0,-1.0,782.0,294.0,6000.0,843300.0,271216.666667,1695.06666667,3578.49424098,2484.48107124,459.0,1100.0,780.333333333,0.0334546467638,0.0333742740197,0.700460544649,0.0333341829528,0.199376351614,0.408588435374,0.00756802721088,0.0267379679144,0.0374331550802,0.416666666667,0.583333333333,0.202857142857,0.1,0.5,-0.157142857143,-0.433333333333,-0.025,0.025,-0.1,0.475,0.1,800
25835,227.0,11.0,454.0,0.499999998874,0.999999996337,0.648351645977,10.0,4.0,1.0,0.0,4.81057268722,9.0,-1.0,627.0,215.333333333,606.0,843300.0,256022.888889,564.0,3578.49424098,1917.78849696,522.0,522.0,522.0,0.0222236846413,0.0222235376985,0.579197229119,0.0222230810916,0.354132467449,0.339537264537,0.100307125307,0.0308370044053,0.0176211453744,0.636363636364,0.363636363636,0.363311688312,0.136363636364,0.6,-0.171875,-0.4,-0.1,0.25,0.25,0.25,0.25,1500
25849,226.0,9.0,336.0,0.541666665055,0.999999994048,0.803571423788,5.0,2.0,1.0,1.0,3.99107142857,6.0,-1.0,388.0,143.0,2100.0,843300.0,271933.333333,986.588235294,3579.016727,2220.93646136,4700.0,4700.0,4700.0,0.0333342213095,0.0333340186034,0.702850000744,0.0333338052171,0.197147954126,0.491481481481,0.262222222222,0.0327380952381,0.0,1.0,0.0,0.357575757576,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1200
