,category,Day,n_tokens_title,n_tokens_content,num_hrefs,num_imgs,avg_positive_polarity,avg_negative_polarity,global_subjectivity,shares_cat
16616,business,Wednesday,8.0,1106.0,9.0,1.0,0.336613537977,-0.329166666667,0.446765271765,Popular
16617,lifestyle,Wednesday,11.0,113.0,3.0,0.0,0.6,-0.172222222222,0.499305555556,Popular
16618,World,Wednesday,10.0,445.0,18.0,0.0,0.259595959596,-0.375,0.349800637959,Unpopular
16619,business,Wednesday,12.0,782.0,6.0,1.0,0.320056724884,-0.412239583333,0.523787157287,Unpopular
16620,socmed,Wednesday,8.0,605.0,8.0,1.0,0.445232941662,-0.352678571429,0.489098514099,Popular
16621,World,Wednesday,11.0,372.0,10.0,1.0,0.342613636364,-0.19126984127,0.410584101888,Unpopular
16622,tech,Wednesday,10.0,499.0,4.0,1.0,0.261062229437,-0.466291887125,0.480062790063,Unpopular
16623,lifestyle,Wednesday,9.0,129.0,9.0,0.0,0.288429752066,-0.47,0.464856902357,Popular
16624,tech,Wednesday,8.0,386.0,6.0,1.0,0.508121212121,-0.222380952381,0.58198728355,Popular
16625,World,Wednesday,9.0,528.0,23.0,1.0,0.47125,-0.358333333333,0.563227513228,Unpopular
16626,lifestyle,Wednesday,7.0,367.0,9.0,1.0,0.349085213033,-0.266666666667,0.478272462831,Unpopular
16627,lifestyle,Wednesday,10.0,180.0,18.0,11.0,0.4375,-0.6,0.489285714286,Unpopular
16628,lifestyle,Wednesday,8.0,812.0,9.0,1.0,0.409560915275,-0.229930555556,0.507705531506,Unpopular
16629,lifestyle,Wednesday,9.0,545.0,16.0,8.0,0.37626984127,-0.322321428571,0.411139455782,Unpopular
16630,lifestyle,Wednesday,12.0,125.0,6.0,0.0,0.243181818182,-0.166666666667,0.347306397306,Unpopular
16631,lifestyle,Wednesday,9.0,216.0,30.0,25.0,0.490476190476,-0.4,0.690476190476,Popular
16632,business,Wednesday,7.0,1021.0,12.0,1.0,0.349512987013,-0.152777777778,0.480575151871,Popular
16633,Entertainment,Wednesday,11.0,323.0,5.0,0.0,0.425714285714,-0.300798611111,0.47424382716,Popular
16634,World,Wednesday,13.0,1158.0,12.0,1.0,0.389880551547,-0.178935185185,0.287999037999,Unpopular
16635,World,Wednesday,10.0,1905.0,81.0,21.0,0.281960557961,-0.298726851852,0.463939228077,Popular
16636,business,Wednesday,9.0,573.0,21.0,1.0,0.387422360248,-0.323863636364,0.575267857143,Popular
16637,tech,Wednesday,8.0,203.0,5.0,1.0,0.272,-0.2,0.4615,Unpopular
16638,lifestyle,Thursday,7.0,294.0,18.0,14.0,0.437599206349,-0.403571428571,0.644264069264,Popular
16639,lifestyle,Thursday,9.0,443.0,16.0,10.0,0.430678970153,-0.306242368742,0.524614106432,Popular
16640,tech,Thursday,10.0,273.0,4.0,1.0,0.333585858586,-0.211574074074,0.424007314525,Unpopular
16641,socmed,Thursday,8.0,847.0,19.0,0.0,0.477918529558,-0.340313852814,0.615369683227,Popular
16642,tech,Thursday,9.0,363.0,9.0,0.0,0.313333333333,-0.0857142857143,0.50825,Popular
16643,business,Thursday,13.0,416.0,11.0,1.0,0.4796875,-0.126666666667,0.39623655914,Popular
16644,lifestyle,Thursday,10.0,169.0,17.0,12.0,0.570833333333,-0.279166666667,0.767083333333,Popular
16645,Entertainment,Thursday,11.0,513.0,4.0,10.0,0.372943722944,-0.34375,0.564953542393,Popular
16646,tech,Thursday,15.0,113.0,6.0,0.0,0.492857142857,-0.125,0.492361111111,Unpopular
16647,tech,Thursday,11.0,293.0,11.0,0.0,0.435795454545,-0.225,0.532024793388,Unpopular
16648,tech,Thursday,9.0,235.0,9.0,0.0,0.285714285714,-0.218518518519,0.606349206349,Popular
16649,lifestyle,Thursday,10.0,286.0,17.0,9.0,0.366666666667,-0.347135416667,0.652291666667,Unpopular
16650,lifestyle,Thursday,10.0,565.0,3.0,1.0,0.395756029685,-0.296260683761,0.454184704185,Popular
16651,lifestyle,Thursday,7.0,409.0,4.0,1.0,0.464802243211,-0.268333333333,0.517069128788,Popular
16652,Entertainment,Thursday,12.0,178.0,3.0,0.0,0.2,-0.296666666667,0.361111111111,Popular
16653,World,Thursday,9.0,530.0,8.0,1.0,0.436607142857,-0.217435897436,0.402695238095,Popular
16654,lifestyle,Thursday,12.0,163.0,15.0,11.0,0.355519480519,-0.261904761905,0.605175127902,Unpopular
16655,business,Thursday,8.0,1667.0,24.0,1.0,0.364244730679,-0.249503968254,0.491852945035,Popular
16656,lifestyle,Thursday,8.0,899.0,28.0,1.0,0.398065347351,-0.240966386555,0.493574986657,Popular
16657,World,Thursday,11.0,157.0,4.0,0.0,0.385714285714,-0.151388888889,0.470573870574,Popular
16658,tech,Thursday,12.0,455.0,3.0,6.0,0.463686635945,-0.271825396825,0.584238095238,Unpopular
16659,lifestyle,Thursday,10.0,176.0,18.0,11.0,0.55,-0.207638888889,0.542824074074,Unpopular
16660,lifestyle,Thursday,8.0,487.0,8.0,1.0,0.350757575758,-0.347395833333,0.402272727273,Unpopular
16661,lifestyle,Thursday,7.0,844.0,13.0,7.0,0.27518037518,-0.189672364672,0.399924585219,Unpopular
16662,lifestyle,Thursday,10.0,164.0,10.0,9.0,0.316666666667,-0.335714285714,0.491666666667,Unpopular
16663,World,Thursday,10.0,164.0,5.0,1.0,0.45,0.0,0.429166666667,Unpopular
16664,World,Thursday,9.0,406.0,4.0,1.0,0.34414983165,-0.1,0.447781385281,Popular
16665,lifestyle,Thursday,9.0,396.0,10.0,1.0,0.413585434174,-0.193518518519,0.533441558442,Unpopular
16666,tech,Friday,12.0,176.0,8.0,1.0,0.368181818182,-0.166666666667,0.289166666667,Popular
16667,lifestyle,Friday,11.0,138.0,6.0,0.0,0.516666666667,-0.377777777778,0.501587301587,Unpopular
16668,business,Friday,13.0,114.0,5.0,0.0,0.419128787879,-0.161111111111,0.465032679739,Unpopular
16669,lifestyle,Friday,7.0,178.0,4.0,1.0,0.52380952381,-0.363636363636,0.527591036415,Popular
16670,lifestyle,Friday,7.0,121.0,3.0,1.0,0.5,-0.376984126984,0.543686868687,Unpopular
16671,lifestyle,Friday,11.0,451.0,18.0,12.0,0.468253968254,-0.277361111111,0.422490662932,Popular
16672,World,Friday,11.0,930.0,13.0,1.0,0.335272227772,-0.247159090909,0.444643180203,Unpopular
16673,business,Friday,10.0,1125.0,17.0,1.0,0.473920596947,-0.209808488613,0.447774001792,Unpopular
16674,lifestyle,Friday,10.0,1020.0,28.0,1.0,0.306955054749,-0.158333333333,0.446940022343,Popular
16675,lifestyle,Friday,9.0,899.0,39.0,11.0,0.447789115646,-0.15,0.532451499118,Unpopular
16676,lifestyle,Friday,7.0,539.0,17.0,8.0,0.546568627451,-0.245304232804,0.545821400821,Unpopular
16677,lifestyle,Friday,10.0,290.0,3.0,11.0,0.45,-0.231746031746,0.491452991453,Popular
16678,socmed,Friday,12.0,291.0,11.0,0.0,0.350505050505,-0.175,0.512263257576,Popular
16679,business,Friday,10.0,113.0,4.0,1.0,0.38,-0.15,0.614814814815,Unpopular
16680,lifestyle,Friday,14.0,221.0,17.0,9.0,0.605,-0.283333333333,0.601960784314,Unpopular
16681,World,Friday,11.0,286.0,14.0,0.0,0.37,-1.0,0.4046875,Unpopular
16682,Entertainment,Friday,14.0,547.0,7.0,0.0,0.527521645022,-0.34296875,0.607405788656,Popular
16683,business,Friday,10.0,762.0,19.0,5.0,0.411596736597,-0.412745098039,0.446301898859,Popular
16684,World,Friday,11.0,844.0,5.0,1.0,0.387947454844,-0.231459435626,0.458349420849,Unpopular
16685,socmed,Friday,8.0,803.0,44.0,1.0,0.481080283353,-0.289930555556,0.497255062945,Popular
16686,lifestyle,Friday,10.0,287.0,26.0,22.0,0.514285714286,-0.114285714286,0.517216117216,Popular
16687,Entertainment,Friday,8.0,171.0,8.0,1.0,0.234090909091,0.0,0.470909090909,Popular
16688,Entertainment,Friday,8.0,234.0,15.0,0.0,0.60625,-0.45,0.733333333333,Unpopular
16689,tech,Friday,9.0,246.0,4.0,0.0,0.355,-0.159722222222,0.315476190476,Unpopular
16690,lifestyle,Friday,9.0,185.0,15.0,12.0,0.4,-0.1,0.375,Popular
16691,Entertainment,Friday,13.0,568.0,64.0,64.0,0.327777777778,-0.22003968254,0.365911418331,Unpopular
16692,lifestyle,Friday,10.0,141.0,4.0,0.0,0.191666666667,-0.05,0.313333333333,Unpopular
16693,tech,Friday,8.0,687.0,11.0,1.0,0.378637612388,-0.160952380952,0.439738039738,Popular
16694,tech,Friday,9.0,1426.0,1.0,6.0,0.381695840391,-0.27219047619,0.50909858463,Popular
16695,business,Friday,7.0,1279.0,13.0,1.0,0.456730769231,-0.2390625,0.496444444444,Popular
16696,lifestyle,Friday,7.0,266.0,14.0,10.0,0.473214285714,-0.309583333333,0.507771164021,Popular
16697,tech,Saturday,8.0,893.0,30.0,1.0,0.519300262579,-0.24251984127,0.498146645022,Popular
16698,Entertainment,Saturday,10.0,801.0,50.0,1.0,0.369696969697,-0.365740740741,0.535670194004,Popular
16699,lifestyle,Saturday,11.0,106.0,4.0,0.0,0.354761904762,0.0,0.426543209877,Popular
16700,business,Saturday,11.0,555.0,9.0,1.0,0.218976348854,-0.182843137255,0.373117897727,Popular
16701,lifestyle,Saturday,8.0,148.0,3.0,1.0,0.166666666667,-0.166666666667,0.408888888889,Unpopular
16702,lifestyle,Saturday,9.0,273.0,2.0,1.0,0.53201754386,-0.194444444444,0.612927350427,Unpopular
16703,lifestyle,Saturday,9.0,1002.0,29.0,20.0,0.420797773655,-0.364035087719,0.549197525448,Popular
16704,business,Saturday,8.0,286.0,14.0,10.0,0.35,-0.127486772487,0.28073015873,Popular
16705,World,Saturday,11.0,1251.0,14.0,10.0,0.309333773571,-0.228846153846,0.474020187733,Unpopular
16706,business,Saturday,11.0,1311.0,11.0,1.0,0.326370650954,-0.237599206349,0.380145592833,Popular
16707,Entertainment,Saturday,8.0,621.0,15.0,11.0,0.516212121212,-0.291666666667,0.53918997669,Popular
16708,socmed,Saturday,7.0,600.0,33.0,7.0,0.520877192982,-0.224679487179,0.628549382716,Popular
16709,Entertainment,Saturday,10.0,572.0,6.0,1.0,0.340636363636,-0.305,0.357713681667,Unpopular
16710,tech,Saturday,8.0,201.0,3.0,0.0,0.609523809524,-0.229166666667,0.572193877551,Popular
16711,socmed,Saturday,12.0,2124.0,65.0,32.0,0.43894547516,-0.226382388188,0.548943585936,Unpopular
16712,World,Saturday,9.0,832.0,35.0,11.0,0.396453900709,-0.307083333333,0.375694444444,Popular
16713,lifestyle,Saturday,10.0,219.0,28.0,25.0,0.50625,-0.225,0.6625,Popular
16714,business,Saturday,9.0,951.0,14.0,1.0,0.390105820106,-0.263603988604,0.47204950963,Popular
16715,lifestyle,Sunday,10.0,239.0,10.0,5.0,0.52619047619,-0.14375,0.561479591837,Unpopular
16716,lifestyle,Sunday,11.0,197.0,7.0,0.0,0.495,-0.333333333333,0.664705882353,Popular
16717,tech,Sunday,9.0,235.0,9.0,1.0,0.262247474747,-0.166666666667,0.522144522145,Unpopular
16718,tech,Sunday,10.0,214.0,6.0,0.0,0.285807050093,-0.162962962963,0.280766852195,Popular
16719,tech,Sunday,9.0,260.0,4.0,0.0,0.408333333333,-0.133333333333,0.447222222222,Popular
16720,lifestyle,Sunday,7.0,351.0,28.0,25.0,0.436363636364,-0.572916666667,0.703350970018,Popular
16721,lifestyle,Sunday,9.0,446.0,7.0,1.0,0.461419753086,-0.211666666667,0.512983630952,Unpopular
16722,lifestyle,Sunday,10.0,294.0,9.0,1.0,0.465625,-0.165,0.404861111111,Popular
16723,Entertainment,Sunday,10.0,510.0,10.0,1.0,0.355885780886,-0.318367346939,0.479010025063,Popular
16724,lifestyle,Sunday,11.0,999.0,38.0,10.0,0.406044137022,-0.255121527778,0.380294772162,Popular
16725,lifestyle,Sunday,11.0,762.0,36.0,10.0,0.486626139818,-0.235277777778,0.517954608744,Popular
16726,tech,Sunday,7.0,682.0,20.0,9.0,0.370833333333,-0.264351851852,0.434114583333,Popular
16727,World,Sunday,11.0,934.0,13.0,1.0,0.321426024955,-0.193703703704,0.420884281411,Unpopular
16728,tech,Sunday,8.0,255.0,6.0,1.0,0.282525807526,-0.3125,0.440518004723,Popular
16729,Entertainment,Sunday,10.0,324.0,12.0,1.0,0.302857142857,-0.338095238095,0.407424242424,Popular
16730,World,Sunday,11.0,529.0,11.0,10.0,0.176999316473,-0.2625,0.358704808705,Unpopular
16731,World,Sunday,14.0,171.0,13.0,1.0,0.318571428571,-0.225,0.396071428571,Unpopular
16732,World,Sunday,10.0,1012.0,39.0,1.0,0.352397928869,-0.216581632653,0.408702576884,Popular
16733,Entertainment,Sunday,13.0,1372.0,24.0,1.0,0.244594757095,-0.240277777778,0.373874674248,Popular
16734,Entertainment,Sunday,12.0,162.0,4.0,0.0,0.5,-0.429166666667,0.509523809524,Popular
16735,lifestyle,Sunday,10.0,393.0,5.0,0.0,0.309523809524,-0.123958333333,0.411033681765,Popular
16736,business,Sunday,8.0,1041.0,17.0,1.0,0.336843659812,-0.227398989899,0.459226708796,Popular
16737,World,Sunday,9.0,575.0,6.0,1.0,0.284436758893,-0.273931623932,0.380581860269,Unpopular
16738,socmed,Sunday,9.0,186.0,6.0,0.0,0.375303030303,0.0,0.428851010101,Popular
16739,tech,Monday,8.0,1003.0,24.0,11.0,0.446451762523,-0.263541666667,0.424443164363,Popular
16740,tech,Monday,9.0,1320.0,28.0,16.0,0.325301321486,-0.195833333333,0.4011000481,Popular
16741,Entertainment,Monday,11.0,433.0,8.0,1.0,0.431511544012,-0.209027777778,0.493070707071,Popular
16742,World,Monday,10.0,901.0,11.0,1.0,0.238428030303,-0.287179487179,0.372239057239,Popular
16743,tech,Monday,10.0,864.0,38.0,10.0,0.408218050066,-0.285532407407,0.38262012012,Popular
16744,lifestyle,Monday,10.0,394.0,8.0,1.0,0.436764705882,-0.209413580247,0.540476190476,Unpopular
16745,World,Monday,12.0,113.0,6.0,0.0,0.389718614719,-0.230769230769,0.406608391608,Unpopular
16746,lifestyle,Monday,12.0,204.0,8.0,0.0,0.478787878788,-0.495833333333,0.511616161616,Popular
16747,lifestyle,Monday,13.0,552.0,30.0,0.0,0.359207459207,-0.380381944444,0.48495959596,Unpopular
16748,business,Monday,10.0,890.0,16.0,1.0,0.408896103896,-0.222296626984,0.432073144573,Unpopular
16749,tech,Monday,9.0,986.0,16.0,1.0,0.40962962963,-0.3390625,0.509495947315,Popular
16750,lifestyle,Monday,8.0,113.0,2.0,1.0,0.416666666667,0.0,0.866666666667,Unpopular
16751,business,Monday,7.0,278.0,9.0,1.0,0.241203703704,-0.213888888889,0.334375,Popular
16752,Entertainment,Monday,11.0,269.0,5.0,0.0,0.447245179063,-0.47,0.428787878788,Unpopular
16753,Entertainment,Monday,9.0,654.0,34.0,27.0,0.462532467532,-0.325793650794,0.461710643854,Unpopular
16754,lifestyle,Monday,11.0,131.0,5.0,7.0,0.590909090909,-0.7,0.648958333333,Popular
16755,World,Monday,7.0,1118.0,14.0,1.0,0.299942167208,-0.168663194444,0.339494714223,Unpopular
16756,Entertainment,Monday,10.0,386.0,18.0,10.0,0.454545454545,-0.49375,0.500966183575,Unpopular
16757,World,Monday,13.0,544.0,21.0,1.0,0.360480895916,-0.26875,0.261040965208,Unpopular
16758,lifestyle,Monday,11.0,336.0,17.0,14.0,0.323088023088,-0.336458333333,0.412887806638,Unpopular
16759,business,Monday,9.0,268.0,3.0,0.0,0.417857142857,-0.155555555556,0.416710758377,Unpopular
16760,business,Monday,13.0,920.0,12.0,1.0,0.337827134986,-0.289139515455,0.418348463311,Unpopular
16761,World,Monday,9.0,510.0,7.0,1.0,0.296464646465,-0.167142857143,0.390519480519,Unpopular
16762,socmed,Monday,10.0,420.0,7.0,1.0,0.364568181818,-0.220238095238,0.479385521886,Popular
16763,socmed,Monday,11.0,419.0,6.0,1.0,0.283573593074,-0.341865079365,0.402535868893,Popular
16764,business,Monday,12.0,496.0,13.0,1.0,0.352664399093,-0.254583333333,0.420562770563,Unpopular
16765,socmed,Monday,12.0,317.0,5.0,1.0,0.423045581869,0.0,0.382125541126,Popular
16766,World,Monday,10.0,312.0,11.0,1.0,0.517003367003,-0.4,0.41252228164,Unpopular
16767,Entertainment,Monday,13.0,339.0,4.0,0.0,0.254195804196,-0.475,0.449326599327,Popular
16768,Entertainment,Monday,9.0,768.0,21.0,10.0,0.474042950514,-0.408611111111,0.537376775272,Popular
16769,lifestyle,Monday,8.0,972.0,10.0,1.0,0.393866507642,-0.177546296296,0.460711797781,Popular
16770,World,Monday,6.0,645.0,11.0,1.0,0.32125,-0.276388888889,0.477077922078,Unpopular
16771,lifestyle,Monday,9.0,226.0,24.0,10.0,0.391836734694,-0.289682539683,0.482142857143,Popular
16772,lifestyle,Monday,10.0,203.0,15.0,11.0,0.558333333333,-0.247222222222,0.435555555556,Popular
16773,lifestyle,Monday,10.0,245.0,20.0,0.0,0.550925925926,-0.5,0.491666666667,Popular
16774,Entertainment,Monday,7.0,274.0,3.0,1.0,0.464166666667,-0.5,0.510625,Unpopular
16775,World,Monday,9.0,438.0,4.0,0.0,0.357034632035,-0.4625,0.547041847042,Unpopular
16776,World,Monday,10.0,421.0,9.0,1.0,0.33928030303,-0.375,0.422637485971,Unpopular
16777,Entertainment,Monday,12.0,451.0,19.0,1.0,0.34387755102,-0.401785714286,0.459194734804,Unpopular
16778,business,Monday,10.0,212.0,4.0,0.0,0.297640692641,-0.251666666667,0.425159154571,Unpopular
16779,lifestyle,Monday,10.0,415.0,7.0,0.0,0.540625,-0.49,0.564423076923,Unpopular
16780,socmed,Monday,11.0,462.0,10.0,1.0,0.493695887446,-0.159848484848,0.554004329004,Popular
16781,business,Monday,10.0,962.0,15.0,1.0,0.407112966399,-0.25,0.441115513488,Unpopular
16782,Entertainment,Monday,11.0,308.0,16.0,13.0,0.616666666667,-0.116666666667,0.576388888889,Unpopular
16783,lifestyle,Monday,15.0,1073.0,34.0,20.0,0.394966810967,-0.345634920635,0.554580558331,Popular
16784,tech,Monday,7.0,618.0,26.0,16.0,0.419333333333,-0.333333333333,0.576039304611,Popular
16785,World,Monday,12.0,241.0,2.0,0.0,0.375587121212,-0.314444444444,0.476960784314,Popular
16786,World,Monday,10.0,199.0,8.0,0.0,0.332051282051,-0.344444444444,0.466666666667,Popular
16787,business,Monday,14.0,271.0,4.0,1.0,0.224242424242,-0.247222222222,0.325701459035,Unpopular
16788,tech,Monday,7.0,687.0,22.0,1.0,0.506335263835,-0.233333333333,0.490196078431,Popular
16789,lifestyle,Monday,10.0,733.0,24.0,17.0,0.470346320346,-0.366428571429,0.535157475375,Unpopular
16790,Entertainment,Monday,10.0,351.0,7.0,0.0,0.44652014652,-0.25625,0.513363095238,Unpopular
16791,business,Monday,7.0,265.0,6.0,1.0,0.4625,-0.316666666667,0.257692307692,Unpopular
16792,socmed,Monday,10.0,201.0,6.0,1.0,0.345454545455,-0.202777777778,0.364730639731,Unpopular
16793,business,Monday,10.0,622.0,13.0,1.0,0.341166125541,-0.260763888889,0.394335891381,Popular
16794,World,Monday,9.0,958.0,12.0,1.0,0.39671960922,-0.513541666667,0.469750414195,Unpopular
16795,business,Monday,9.0,218.0,4.0,1.0,0.246103896104,-0.425,0.470454545455,Unpopular
16796,Entertainment,Tuesday,9.0,268.0,21.0,0.0,0.3,-0.166111111111,0.383080808081,Popular
16797,Entertainment,Tuesday,10.0,141.0,6.0,0.0,0.661111111111,-0.227777777778,0.475555555556,Popular
16798,tech,Tuesday,10.0,1344.0,29.0,21.0,0.364002164502,-0.355555555556,0.521699548855,Popular
16799,World,Tuesday,10.0,1117.0,23.0,1.0,0.363768939394,-0.23515625,0.413514381099,Unpopular
16800,business,Tuesday,11.0,117.0,7.0,0.0,0.361538461538,-0.2,0.358333333333,Unpopular
16801,World,Tuesday,9.0,838.0,14.0,1.0,0.280228150228,-0.346895424837,0.430621592913,Unpopular
16802,World,Tuesday,7.0,596.0,21.0,1.0,0.280113636364,-0.369230769231,0.485886752137,Unpopular
16803,Entertainment,Tuesday,11.0,246.0,5.0,12.0,0.227272727273,-0.283333333333,0.263973063973,Unpopular
16804,lifestyle,Tuesday,8.0,517.0,18.0,1.0,0.428474903475,-0.186111111111,0.514162561576,Unpopular
16805,tech,Tuesday,8.0,1778.0,25.0,11.0,0.373420815296,-0.178943452381,0.500759397298,Popular
16806,lifestyle,Tuesday,9.0,280.0,15.0,11.0,0.521428571429,-0.604166666667,0.626797385621,Popular
16807,lifestyle,Tuesday,8.0,305.0,29.0,26.0,0.58125,-0.6,0.76,Popular
16808,business,Tuesday,11.0,183.0,1.0,1.0,0.367803030303,-0.144444444444,0.405345117845,Popular
16809,business,Tuesday,12.0,273.0,9.0,1.0,0.250534759358,-0.169444444444,0.30601010101,Unpopular
16810,Entertainment,Tuesday,10.0,1052.0,22.0,11.0,0.457657657658,-0.3355,0.444791666667,Unpopular
16811,Entertainment,Tuesday,12.0,250.0,6.0,0.0,0.391666666667,-0.2,0.6,Popular
16812,lifestyle,Tuesday,9.0,168.0,2.0,22.0,0.4875,-0.385582010582,0.608509700176,Popular
16813,lifestyle,Tuesday,9.0,298.0,27.0,15.0,0.304166666667,-0.27380952381,0.398888888889,Popular
16814,lifestyle,Tuesday,12.0,279.0,3.0,1.0,0.24025974026,-0.14375,0.391547049442,Unpopular
16815,lifestyle,Tuesday,8.0,342.0,9.0,1.0,0.404090909091,-0.0947916666667,0.441538461538,Popular
16816,socmed,Tuesday,11.0,96.0,9.0,1.0,0.254166666667,-0.233333333333,0.516666666667,Popular
16817,lifestyle,Tuesday,8.0,715.0,19.0,1.0,0.386904761905,-0.319791666667,0.359071613141,Unpopular
16818,socmed,Tuesday,6.0,181.0,17.0,13.0,0.68,-0.166666666667,0.608333333333,Popular
16819,lifestyle,Tuesday,11.0,256.0,6.0,0.0,0.336111111111,-0.49375,0.625490196078,Popular
16820,Entertainment,Tuesday,13.0,351.0,4.0,1.0,0.367132867133,-0.107142857143,0.508256029685,Unpopular
16821,World,Tuesday,8.0,160.0,4.0,0.0,0.425,-0.1,0.327083333333,Unpopular
16822,lifestyle,Tuesday,8.0,549.0,11.0,1.0,0.313205009276,-0.382760141093,0.520236491903,Unpopular
16823,World,Tuesday,13.0,572.0,7.0,1.0,0.288192071087,-0.315416666667,0.529160300484,Unpopular
16824,lifestyle,Tuesday,11.0,320.0,17.0,11.0,0.38,-0.491666666667,0.52962962963,Unpopular
16825,World,Tuesday,11.0,537.0,8.0,1.0,0.384679383117,-0.237927350427,0.499120348897,Unpopular
16826,Entertainment,Tuesday,13.0,1240.0,13.0,11.0,0.306370083817,-0.318225399956,0.496465150768,Unpopular
16827,business,Tuesday,14.0,229.0,8.0,0.0,0.393822843823,-0.275,0.53620414673,Popular
16828,World,Tuesday,9.0,1427.0,18.0,1.0,0.284628740824,-0.242850742448,0.48991818577,Unpopular
16829,business,Tuesday,12.0,681.0,11.0,1.0,0.376116427432,-0.121651785714,0.420268474216,Popular
16830,lifestyle,Tuesday,8.0,723.0,12.0,1.0,0.29053030303,-0.284523809524,0.467495080677,Popular
16831,tech,Tuesday,9.0,384.0,7.0,0.0,0.334295334295,-0.2625,0.516976911977,Popular
16832,Entertainment,Tuesday,10.0,805.0,27.0,1.0,0.381157731158,-0.425,0.463712121212,Unpopular
16833,tech,Tuesday,13.0,157.0,3.0,1.0,0.379464285714,-0.5,0.371031746032,Unpopular
16834,Entertainment,Tuesday,13.0,678.0,29.0,15.0,0.3546315427,-0.292857142857,0.516547049442,Unpopular
16835,tech,Tuesday,9.0,430.0,6.0,1.0,0.328535353535,-0.240740740741,0.429887585533,Unpopular
16836,World,Tuesday,11.0,594.0,11.0,1.0,0.416690340909,-0.215384615385,0.4959067718,Popular
16837,tech,Tuesday,11.0,748.0,9.0,1.0,0.39965437788,-0.436666666667,0.555128205128,Popular
16838,Entertainment,Tuesday,10.0,167.0,6.0,1.0,0.585714285714,-0.251851851852,0.510555555556,Unpopular
16839,socmed,Tuesday,10.0,2162.0,72.0,49.0,0.4415654864,-0.233303107568,0.549649276021,Popular
16840,socmed,Tuesday,10.0,287.0,6.0,0.0,0.321338383838,-0.125,0.428698752228,Unpopular
16841,World,Tuesday,10.0,708.0,5.0,1.0,0.236688311688,-0.217063492063,0.410734760735,Unpopular
16842,lifestyle,Tuesday,9.0,196.0,10.0,6.0,0.434090909091,-0.411805555556,0.555520724486,Unpopular
16843,World,Tuesday,11.0,633.0,20.0,1.0,0.337628205128,-0.274652777778,0.483766937669,Unpopular
16844,tech,Tuesday,11.0,369.0,8.0,1.0,0.254490358127,-0.176111111111,0.319638047138,Popular
16845,Entertainment,Tuesday,13.0,661.0,71.0,64.0,0.409375,-0.222222222222,0.403703703704,Unpopular
16846,World,Tuesday,10.0,729.0,12.0,1.0,0.302829594648,-0.289898989899,0.386785408565,Unpopular
16847,World,Tuesday,9.0,379.0,7.0,1.0,0.411666666667,-0.230555555556,0.327083333333,Unpopular
16848,Entertainment,Tuesday,9.0,180.0,4.0,1.0,0.5,-0.119444444444,0.32196969697,Popular
16849,business,Tuesday,10.0,332.0,5.0,1.0,0.286022727273,-0.234444444444,0.483596380471,Unpopular
16850,tech,Tuesday,8.0,287.0,2.0,0.0,0.382666666667,-0.208333333333,0.468944444444,Unpopular
16851,lifestyle,Tuesday,8.0,955.0,27.0,10.0,0.495385118027,-0.300807823129,0.507753673095,Unpopular
16852,tech,Tuesday,8.0,228.0,4.0,1.0,0.315189393939,-0.108333333333,0.611521464646,Unpopular
16853,Entertainment,Tuesday,10.0,1036.0,28.0,21.0,0.433173909424,-0.201,0.46893226692,Unpopular
16854,business,Tuesday,14.0,1549.0,8.0,1.0,0.411405723906,-0.26369047619,0.446913609505,Unpopular
16855,Entertainment,Tuesday,10.0,178.0,8.0,1.0,0.116666666667,-0.125,0.451388888889,Unpopular
16856,business,Tuesday,9.0,419.0,14.0,1.0,0.48650137741,-0.525,0.509831069314,Unpopular
16857,tech,Tuesday,13.0,325.0,4.0,1.0,0.419075963719,-0.185416666667,0.501841517857,Popular
16858,tech,Tuesday,13.0,219.0,16.0,1.0,0.456198347107,-0.49375,0.524007314525,Unpopular
16859,Entertainment,Wednesday,11.0,601.0,8.0,0.0,0.37316017316,-0.359583333333,0.424762329174,Unpopular
16860,lifestyle,Wednesday,11.0,503.0,16.0,10.0,0.43171368861,-0.414512471655,0.589595881172,Popular
16861,lifestyle,Wednesday,10.0,471.0,24.0,13.0,0.428953064479,-0.422222222222,0.419995248654,Unpopular
16862,Entertainment,Wednesday,10.0,374.0,21.0,0.0,0.42716108453,-0.272395833333,0.573123885918,Popular
16863,lifestyle,Wednesday,8.0,207.0,12.0,6.0,0.335714285714,0.0,0.4625,Popular
16864,World,Wednesday,10.0,254.0,6.0,1.0,0.375,-0.291666666667,0.452604166667,Unpopular
16865,business,Wednesday,9.0,215.0,4.0,1.0,0.303977272727,-0.14375,0.429621212121,Unpopular
16866,tech,Wednesday,11.0,284.0,10.0,1.0,0.327525252525,-0.1,0.577156986532,Unpopular
16867,Entertainment,Wednesday,11.0,371.0,30.0,25.0,0.561111111111,-0.578425925926,0.668518518519,Unpopular
16868,tech,Wednesday,10.0,917.0,9.0,1.0,0.392378246753,-0.303535353535,0.426354084101,Unpopular
16869,lifestyle,Wednesday,11.0,448.0,35.0,25.0,0.475,-0.598524305556,0.76690821256,Popular
16870,lifestyle,Wednesday,9.0,432.0,26.0,20.0,0.607142857143,-0.1,0.515277777778,Popular
16871,business,Wednesday,8.0,2632.0,59.0,1.0,0.420928074658,-0.218340234645,0.504598079281,Popular
16872,World,Wednesday,5.0,1183.0,26.0,1.0,0.359033511132,-0.244206349206,0.329769542523,Unpopular
